duration,offline
858,false
799,false
759,false
769,false
770,false
772,false
744,false
720,false
716,false
697,false
723,false
719,false
715,false
706,false
712,false
768,false
806,false
818,false
771,false
734,false
711,false
703,false
696,false
701,false
707,false
703,false
691,false
690,false
681,false
663,false
668,false
674,false
657,false
663,false
653,false
651,false
644,false
642,false
641,false
635,false
628,false
628,false
631,false
642,false
632,false
622,false
621,false
622,false
611,false
614,false
610,false
604,false
592,false
588,false
582,false
585,false
585,false
594,false
609,false
609,false
603,false
608,false
608,false
600,false
604,false
605,false
605,false
596,false
576,false
583,false
575,false
578,false
571,false
579,false
575,false
574,false
568,false
561,false
566,false
566,false
563,false
566,false
571,false
579,false
574,false
567,false
573,false
568,false
568,false
564,false
565,false
571,false
563,false
571,false
570,false
578,false
578,false
573,false
578,false
577,false
581,false
590,false
597,false
606,false
593,false
594,false
585,false
584,false
579,false
576,false
577,false
570,false
572,false
572,false
580,false
590,false
593,false
604,false
584,false
585,false
585,false
582,false
581,false
570,false
568,false
570,false
567,false
566,false
561,false
575,false
578,false
574,false
579,false
579,false
575,false
576,false
579,false
572,false
568,false
568,false
563,false
569,false
565,false
564,false
556,false
552,false
551,false
549,false
553,false
552,false
554,false
555,false
558,false
557,false
559,false
563,false
564,false
563,false
562,false
565,false
568,false
564,false
565,false
560,false
561,false
563,false
557,false
568,false
559,false
559,false
562,false
557,false
546,false
550,false
553,false
546,false
558,false
557,false
558,false
553,false
555,false
567,false
572,false
575,false
577,false
578,false
564,false
557,false
556,false
553,false
544,false
547,false
544,false
550,false
552,false
574,false
579,false
571,false
567,false
568,false
571,false
571,false
571,false
567,false
560,false
563,false
553,false
554,false
556,false
560,false
561,false
567,false
575,false
568,false
573,false
575,false
576,false
577,false
568,false
574,false
566,false
581,false
585,false
583,false
589,false
583,false
580,false
571,false
571,false
570,false
565,false
569,false
564,false
562,false
565,false
562,false
570,false
567,false
588,false
586,false
581,false
572,false
572,false
574,false
570,false
572,false
575,false
570,false
572,false
567,false
572,false
569,false
571,false
572,false
586,false
587,false
578,false
580,false
578,false
582,false
580,false
575,false
574,false
572,false
571,false
574,false
569,false
572,false
583,false
591,false
592,false
587,false
596,false
605,false
597,false
598,false
588,false
592,false
593,false
588,false
587,false
604,false
597,false
597,false
591,false
597,false
602,false
594,false
587,false
597,false
585,false
582,false
581,false
585,false
584,false
580,false
585,false
595,false
585,false
591,false
591,false
595,false
589,false
575,false
572,false
565,false
570,false
571,false
567,false
569,false
568,false
569,false
569,false
567,false
563,false
569,false
570,false
566,false
568,false
566,false
571,false
577,false
577,false
580,false
581,false
591,false
615,false
597,false
592,false
600,false
600,false
595,false
594,false
607,false
601,false
592,false
584,false
585,false
588,false
579,false
578,false
579,false
571,false
575,false
568,false
562,false
564,false
572,false
563,false
564,false
560,false
569,false
570,false
569,false
579,false
584,false
583,false
575,false
566,false
566,false
561,false
565,false
566,false
572,false
566,false
575,false
573,false
570,false
568,false
571,false
568,false
566,false
569,false
565,false
569,false
565,false
573,false
566,false
579,false
595,false
599,false
575,false
580,false
577,false
569,false
565,false
565,false
575,false
581,false
571,false
578,false
582,false
587,false
585,false
581,false
586,false
585,false
576,false
577,false
574,false
576,false
562,false
572,false
563,false
557,false
550,false
555,false
555,false
550,false
546,false
539,false
541,false
533,false
538,false
538,false
533,false
534,false
536,false
537,false
539,false
535,false
543,false
544,false
544,false
554,false
548,false
553,false
559,false
554,false
551,false
549,false
552,false
554,false
550,false
548,false
555,false
549,false
553,false
551,false
559,false
561,false
561,false
560,false
552,false
565,false
552,false
543,false
541,false
532,false
532,false
537,false
532,false
534,false
536,false
540,false
541,false
539,false
541,false
535,false
537,false
543,false
537,false
538,false
532,false
532,false
537,false
537,false
535,false
537,false
532,false
540,false
539,false
547,false
537,false
547,false
543,false
545,false
547,false
551,false
550,false
554,false
552,false
552,false
558,false
554,false
558,false
555,false
556,false
558,false
551,false
549,false
544,false
551,false
546,false
549,false
546,false
547,false
550,false
548,false
544,false
550,false
551,false
550,false
543,false
543,false
544,false
542,false
534,false
538,false
539,false
539,false
538,false
543,false
542,false
544,false
542,false
541,false
526,false
532,false
539,false
532,false
529,false
533,false
545,false
543,false
544,false
540,false
536,false
532,false
534,false
537,false
527,false
549,false
544,false
547,false
539,false
553,false
550,false
543,false
553,false
534,false
545,false
537,false
539,false
539,false
534,false
547,false
521,false
525,false
522,false
517,false
509,false
517,false
510,false
510,false
516,false
508,false
516,false
517,false
522,false
532,false
533,false
539,false
539,false
542,false
543,false
541,false
538,false
543,false
543,false
543,false
545,false
541,false
543,false
539,false
554,false
549,false
552,false
552,false
551,false
554,false
548,false
558,false
554,false
557,false
561,false
555,false
561,false
558,false
554,false
544,false
549,false
543,false
537,false
541,false
542,false
533,false
540,false
542,false
540,false
534,false
528,false
537,false
543,false
538,false
538,false
545,false
530,false
543,false
540,false
531,false
534,false
523,false
528,false
522,false
522,false
521,false
516,false
526,false
522,false
522,false
521,false
532,false
529,false
538,false
531,false
544,false
544,false
552,false
560,false
550,false
555,false
566,false
565,false
564,false
558,false
563,false
557,false
549,false
552,false
555,false
553,false
550,false
556,false
566,false
559,false
570,false
567,false
557,false
563,false
565,false
555,false
547,false
545,false
548,false
557,false
545,false
544,false
537,false
547,false
557,false
554,false
553,false
558,false
563,false
560,false
545,false
553,false
553,false
548,false
540,false
537,false
529,false
538,false
537,false
532,false
526,false
526,false
536,false
530,false
532,false
525,false
534,false
533,false
528,false
529,false
524,false
532,false
528,false
528,false
536,false
535,false
549,false
539,false
544,false
545,false
535,false
546,false
544,false
541,false
541,false
538,false
550,false
542,false
541,false
537,false
527,false
539,false
535,false
539,false
532,false
545,false
542,false
539,false
547,false
537,false
541,false
547,false
533,false
532,false
534,false
538,false
539,false
546,false
543,false
549,false
554,false
562,false
556,false
554,false
541,false
542,false
539,false
540,false
538,false
539,false
535,false
535,false
533,false
533,false
525,false
527,false
531,false
525,false
532,false
526,false
536,false
530,false
527,false
531,false
530,false
526,false
528,false
520,false
530,false
529,false
531,false
528,false
537,false
535,false
540,false
534,false
538,false
533,false
531,false
530,false
528,false
527,false
522,false
522,false
519,false
514,false
519,false
515,false
516,false
516,false
518,false
521,false
518,false
521,false
517,false
524,false
527,false
526,false
520,false
519,false
521,false
518,false
519,false
513,false
510,false
506,false
507,false
507,false
499,false
499,false
495,false
502,false
502,false
504,false
509,false
504,false
511,false
510,false
512,false
509,false
511,false
512,false
512,false
514,false
509,false
517,false
515,false
517,false
513,false
515,false
515,false
515,false
519,false
515,false
522,false
519,false
519,false
518,false
519,false
525,false
525,false
525,false
520,false
518,false
514,false
517,false
520,false
518,false
520,false
528,false
524,false
529,false
526,false
535,false
533,false
537,false
534,false
539,false
532,false
538,false
528,false
532,false
531,false
528,false
527,false
525,false
531,false
530,false
530,false
525,false
533,false
534,false
538,false
536,false
531,false
543,false
535,false
537,false
532,false
531,false
536,false
532,false
531,false
526,false
527,false
528,false
523,false
522,false
525,false
524,false
527,false
523,false
528,false
522,false
526,false
524,false
523,false
530,false
523,false
527,false
521,false
521,false
519,false
523,false
515,false
511,false
515,false
514,false
510,false
508,false
512,false
510,false
514,false
512,false
509,false
505,false
512,false
512,false
507,false
505,false
499,false
506,false
508,false
498,false
501,false
498,false
500,false
496,false
501,false
495,false
492,false
496,false
498,false
496,false
495,false
491,false
489,false
491,false
496,false
489,false
500,false
491,false
495,false
491,false
498,false
497,false
498,false
503,false
505,false
509,false
508,false
512,false
514,false
513,false
518,false
515,false
507,false
509,false
512,false
509,false
515,false
506,false
513,false
511,false
510,false
511,false
505,false
510,false
510,false
512,false
514,false
505,false
510,false
516,false
508,false
524,false
529,false
526,false
533,false
527,false
527,false
525,false
516,false
523,false
516,false
512,false
511,false
509,false
499,false
502,false
500,false
495,false
490,false
497,false
500,false
498,false
494,false
498,false
497,false
494,false
503,false
498,false
499,false
503,false
498,false
503,false
502,false
501,false
505,false
501,false
499,false
500,false
500,false
498,false
498,false
499,false
494,false
498,false
491,false
498,false
496,false
497,false
498,false
499,false
500,false
506,false
506,false
509,false
514,false
511,false
513,false
509,false
511,false
522,false
513,false
515,false
518,false
522,false
524,false
524,false
523,false
524,false
525,false
525,false
524,false
520,false
521,false
514,false
511,false
507,false
502,false
500,false
500,false
497,false
491,false
496,false
494,false
493,false
492,false
497,false
489,false
498,false
495,false
498,false
501,false
500,false
497,false
499,false
501,false
500,false
495,false
501,false
502,false
494,false
498,false
496,false
497,false
501,false
500,false
499,false
500,false
503,false
505,false
501,false
505,false
505,false
502,false
499,false
505,false
502,false
503,false
499,false
505,false
508,false
506,false
504,false
505,false
501,false
498,false
500,false
494,false
494,false
492,false
490,false
489,false
487,false
488,false
489,false
487,false
486,false
483,false
487,false
484,false
480,false
480,false
482,false
481,false
482,false
477,false
480,false
480,false
476,false
473,false
476,false
474,false
473,false
470,false
470,false
466,false
461,false
466,false
468,false
461,false
459,false
452,false
462,false
459,false
458,false
455,false
447,false
449,false
451,false
450,false
448,false
442,false
452,false
448,false
446,false
445,false
443,false
444,false
446,false
443,false
442,false
439,false
443,false
439,false
438,false
439,false
437,false
437,false
435,false
437,false
431,false
433,false
432,false
431,false
432,false
428,false
433,false
428,false
434,false
431,false
431,false
431,false
432,false
432,false
432,false
429,false
431,false
432,false
429,false
430,false
430,false
431,false
428,false
432,false
427,false
432,false
428,false
428,false
431,false
430,false
432,false
430,false
427,false
429,false
430,false
432,false
426,false
430,false
429,false
428,false
423,false
428,false
424,false
427,false
419,false
425,false
420,false
424,false
418,false
423,false
419,false
421,false
416,false
418,false
414,false
418,false
412,false
416,false
415,false
414,false
413,false
412,false
414,false
409,false
410,false
410,false
410,false
409,false
411,false
408,false
407,false
409,false
407,false
407,false
405,false
407,false
404,false
406,false
401,false
406,false
401,false
405,false
404,false
404,false
402,false
404,false
402,false
402,false
403,false
402,false
406,false
401,false
405,false
401,false
402,false
402,false
399,false
405,false
399,false
402,false
400,false
401,false
401,false
401,false
403,false
399,false
400,false
399,false
402,false
398,false
399,false
398,false
401,false
399,false
398,false
398,false
399,false
398,false
398,false
397,false
396,false
397,false
395,false
397,false
396,false
395,false
397,false
395,false
392,false
394,false
393,false
393,false
391,false
390,false
389,false
390,false
390,false
389,false
389,false
388,false
389,false
387,false
388,false
384,false
384,false
384,false
383,false
382,false
381,false
382,false
381,false
379,false
383,false
381,false
380,false
380,false
381,false
378,false
382,false
378,false
382,false
380,false
377,false
381,false
381,false
377,false
382,false
377,false
378,false
380,false
376,false
377,false
378,false
378,false
380,false
377,false
380,false
378,false
375,false
380,false
376,false
378,false
379,false
376,false
376,false
379,false
377,false
380,false
373,false
376,false
379,false
377,false
378,false
374,false
379,false
378,false
374,false
376,false
376,false
377,false
376,false
371,false
378,false
374,false
373,false
374,false
375,false
376,false
369,false
373,false
373,false
372,false
371,false
369,false
373,false
369,false
373,false
369,false
372,false
371,false
371,false
373,false
368,false
372,false
371,false
373,false
372,false
368,false
375,false
372,false
370,false
372,false
372,false
374,false
367,false
374,false
372,false
370,false
371,false
372,false
368,false
373,false
369,false
369,false
374,false
371,false
371,false
370,false
372,false
372,false
371,false
371,false
371,false
370,false
371,false
373,false
369,false
373,false
373,false
368,false
372,false
370,false
370,false
370,false
365,false
370,false
373,false
368,false
368,false
368,false
368,false
370,false
365,false
368,false
367,false
369,false
363,false
368,false
369,false
365,false
365,false
365,false
367,false
368,false
361,false
365,false
366,false
364,false
363,false
361,false
365,false
366,false
362,false
360,false
361,false
366,false
360,false
358,false
363,false
363,false
360,false
359,false
358,false
360,false
364,false
357,false
360,false
363,false
362,false
356,false
363,false
360,false
359,false
359,false
359,false
360,false
364,false
357,false
358,false
360,false
358,false
364,false
361,false
355,false
369,false
360,false
364,false
358,false
361,false
361,false
365,false
358,false
363,false
364,false
362,false
360,false
359,false
366,false
361,false
360,false
363,false
363,false
365,false
358,false
361,false
364,false
362,false
363,false
361,false
358,false
365,false
359,false
359,false
360,false
360,false
364,false
359,false
361,false
359,false
360,false
362,false
358,false
361,false
359,false
360,false
363,false
357,false
362,false
358,false
361,false
359,false
359,false
361,false
360,false
360,false
360,false
358,false
362,false
359,false
359,false
358,false
359,false
362,false
357,false
358,false
362,false
359,false
359,false
356,false
359,false
362,false
355,false
359,false
358,false
359,false
360,false
356,false
358,false
356,false
357,false
360,false
353,false
360,false
357,false
359,false
353,false
358,false
361,false
357,false
358,false
360,false
361,false
356,false
357,false
357,false
362,false
357,false
357,false
354,false
359,false
359,false
356,false
358,false
354,false
362,false
360,false
359,false
354,false
354,false
354,false
359,false
358,false
358,false
356,false
358,false
355,false
357,false
355,false
359,false
358,false
354,false
356,false
357,false
358,false
357,false
354,false
358,false
356,false
356,false
353,false
356,false
355,false
357,false
352,false
352,false
354,false
357,false
355,false
353,false
355,false
357,false
354,false
352,false
356,false
354,false
357,false
354,false
355,false
354,false
357,false
357,false
354,false
353,false
356,false
355,false
354,false
354,false
355,false
354,false
353,false
356,false
356,false
353,false
352,false
358,false
355,false
355,false
353,false
354,false
356,false
353,false
353,false
354,false
355,false
353,false
352,false
356,false
355,false
355,false
352,false
356,false
354,false
354,false
354,false
354,false
355,false
354,false
351,false
354,false
353,false
354,false
350,false
354,false
353,false
359,false
349,false
355,false
355,false
357,false
351,false
354,false
355,false
355,false
352,false
353,false
355,false
354,false
350,false
356,false
354,false
352,false
354,false
355,false
355,false
351,false
355,false
353,false
358,false
352,false
352,false
355,false
355,false
349,false
355,false
353,false
352,false
352,false
349,false
353,false
351,false
351,false
351,false
352,false
349,false
349,false
352,false
350,false
349,false
352,false
352,false
347,false
351,false
349,false
349,false
350,false
351,false
352,false
348,false
350,false
349,false
351,false
353,false
354,false
348,false
351,false
352,false
356,false
350,false
354,false
353,false
354,false
352,false
354,false
355,false
353,false
347,false
354,false
355,false
353,false
351,false
352,false
355,false
356,false
355,false
350,false
355,false
355,false
356,false
353,false
355,false
354,false
357,false
351,false
353,false
354,false
356,false
355,false
352,false
353,false
353,false
353,false
357,false
357,false
354,false
351,false
356,false
357,false
356,false
352,false
357,false
355,false
359,false
354,false
354,false
359,false
358,false
355,false
355,false
356,false
359,false
357,false
357,false
355,false
357,false
360,false
358,false
356,false
359,false
358,false
360,false
355,false
359,false
357,false
356,false
361,false
361,false
360,false
360,false
362,false
362,false
364,false
359,false
360,false
358,false
362,false
360,false
362,false
358,false
362,false
361,false
363,false
357,false
363,false
361,false
361,false
360,false
363,false
364,false
361,false
361,false
363,false
363,false
364,false
360,false
364,false
363,false
366,false
364,false
361,false
368,false
366,false
366,false
363,false
364,false
368,false
367,false
367,false
366,false
364,false
366,false
369,false
365,false
368,false
366,false
371,false
370,false
370,false
369,false
369,false
371,false
373,false
371,false
370,false
373,false
373,false
374,false
374,false
374,false
373,false
375,false
380,false
375,false
373,false
379,false
377,false
377,false
374,false
375,false
382,false
378,false
376,false
380,false
382,false
378,false
378,false
377,false
375,false
375,false
382,false
379,false
377,false
375,false
382,false
379,false
382,false
379,false
381,false
385,false
383,false
379,false
381,false
386,false
384,false
383,false
380,false
386,false
386,false
387,false
383,false
386,false
389,false
387,false
384,false
387,false
390,false
390,false
383,false
388,false
392,false
389,false
388,false
388,false
393,false
394,false
395,false
395,false
392,false
395,false
400,false
394,false
396,false
396,false
396,false
394,false
397,false
398,false
397,false
403,false
401,false
396,false
397,false
396,false
401,false
397,false
397,false
398,false
401,false
397,false
400,false
399,false
405,false
405,false
403,false
396,false
406,false
406,false
402,false
402,false
401,false
408,false
403,false
402,false
401,false
408,false
405,false
408,false
404,false
408,false
411,false
409,false
404,false
409,false
403,false
406,false
406,false
410,false
402,false
413,false
412,false
412,false
405,false
410,false
417,false
411,false
411,false
409,false
414,false
410,false
412,false
409,false
407,false
412,false
413,false
413,false
413,false
414,false
409,false
410,false
413,false
413,false
411,false
409,false
415,false
417,false
412,false
413,false
414,false
419,false
418,false
420,false
414,false
422,false
425,false
425,false
420,false
426,false
431,false
431,false
437,false
434,false
427,false
430,false
438,false
433,false
430,false
433,false
436,false
440,false
436,false
433,false
439,false
440,false
434,false
436,false
434,false
440,false
436,false
435,false
433,false
437,false
441,false
434,false
433,false
439,false
439,false
438,false
432,false
440,false
440,false
436,false
439,false
444,false
439,false
439,false
440,false
441,false
441,false
435,false
439,false
433,false
434,false
436,false
438,false
435,false
438,false
437,false
441,false
438,false
441,false
443,false
442,false
439,false
443,false
445,false
439,false
438,false
442,false
441,false
437,false
444,false
