duration,offline
600,false
594,false
589,false
586,false
585,false
586,false
584,false
588,false
576,false
579,false
581,false
571,false
578,false
587,false
589,false
608,false
604,false
607,false
616,false
617,false
627,false
619,false
623,false
624,false
629,false
625,false
625,false
625,false
625,false
625,false
616,false
616,false
616,false
624,false
627,false
607,false
606,false
600,false
599,false
599,false
586,false
586,false
584,false
580,false
576,false
563,false
555,false
582,false
614,false
610,false
606,false
604,false
601,false
591,false
585,false
589,false
588,false
588,false
590,false
594,false
589,false
588,false
580,false
579,false
573,false
576,false
565,false
571,false
565,false
558,false
554,false
561,false
557,false
553,false
554,false
558,false
554,false
549,false
559,false
560,false
561,false
556,false
560,false
559,false
560,false
564,false
563,false
556,false
562,false
560,false
553,false
558,false
558,false
557,false
551,false
555,false
560,false
554,false
548,false
556,false
553,false
555,false
547,false
544,false
544,false
546,false
544,false
541,false
552,false
550,false
552,false
548,false
553,false
552,false
552,false
541,false
549,false
546,false
547,false
546,false
547,false
550,false
553,false
552,false
546,false
550,false
553,false
549,false
546,false
541,false
546,false
548,false
549,false
541,false
546,false
548,false
542,false
538,false
542,false
538,false
534,false
527,false
532,false
529,false
528,false
529,false
523,false
529,false
527,false
531,false
527,false
522,false
527,false
521,false
517,false
515,false
516,false
520,false
519,false
519,false
523,false
524,false
525,false
529,false
535,false
532,false
527,false
528,false
523,false
516,false
519,false
519,false
516,false
510,false
518,false
524,false
521,false
514,false
522,false
530,false
529,false
531,false
531,false
533,false
543,false
545,false
543,false
542,false
547,false
543,false
538,false
542,false
545,false
541,false
538,false
535,false
540,false
541,false
529,false
533,false
538,false
534,false
530,false
533,false
537,false
540,false
536,false
542,false
540,false
546,false
541,false
543,false
534,false
539,false
538,false
540,false
542,false
542,false
534,false
537,false
535,false
532,false
530,false
538,false
542,false
530,false
541,false
544,false
541,false
538,false
544,false
554,false
553,false
544,false
550,false
551,false
549,false
543,false
549,false
547,false
543,false
543,false
547,false
543,false
538,false
537,false
540,false
538,false
527,false
536,false
535,false
534,false
526,false
525,false
530,false
530,false
530,false
527,false
525,false
529,false
529,false
528,false
531,false
526,false
534,false
532,false
539,false
540,false
539,false
531,false
536,false
535,false
537,false
536,false
538,false
537,false
533,false
520,false
516,false
533,false
563,false
586,false
577,false
570,false
555,false
555,false
548,false
544,false
540,false
545,false
551,false
555,false
558,false
548,false
551,false
549,false
544,false
534,false
529,false
519,false
522,false
521,false
527,false
524,false
517,false
522,false
527,false
525,false
521,false
523,false
519,false
515,false
510,false
508,false
505,false
505,false
502,false
505,false
509,false
507,false
505,false
505,false
505,false
502,false
502,false
499,false
500,false
500,false
498,false
498,false
498,false
504,false
506,false
513,false
516,false
517,false
515,false
522,false
523,false
522,false
524,false
530,false
532,false
531,false
530,false
535,false
534,false
531,false
535,false
534,false
531,false
528,false
531,false
531,false
533,false
530,false
520,false
523,false
522,false
520,false
522,false
527,false
521,false
525,false
526,false
531,false
525,false
522,false
524,false
522,false
520,false
519,false
516,false
519,false
521,false
515,false
518,false
523,false
523,false
521,false
522,false
526,false
532,false
529,false
525,false
527,false
524,false
531,false
530,false
530,false
528,false
529,false
533,false
530,false
529,false
533,false
532,false
532,false
527,false
529,false
534,false
533,false
535,false
534,false
536,false
529,false
528,false
525,false
526,false
526,false
522,false
521,false
523,false
526,false
524,false
517,false
521,false
526,false
521,false
515,false
515,false
521,false
522,false
519,false
515,false
525,false
523,false
523,false
519,false
521,false
526,false
528,false
526,false
522,false
525,false
529,false
531,false
538,false
546,false
534,false
530,false
534,false
535,false
529,false
525,false
529,false
522,false
522,false
513,false
517,false
519,false
514,false
515,false
513,false
518,false
518,false
512,false
508,false
516,false
516,false
509,false
509,false
511,false
509,false
510,false
508,false
503,false
505,false
503,false
499,false
502,false
502,false
508,false
507,false
505,false
507,false
510,false
513,false
513,false
513,false
513,false
515,false
513,false
511,false
513,false
513,false
511,false
508,false
507,false
512,false
511,false
514,false
516,false
516,false
520,false
518,false
512,false
517,false
518,false
511,false
510,false
513,false
517,false
523,false
521,false
517,false
523,false
528,false
529,false
522,false
523,false
528,false
527,false
520,false
526,false
530,false
530,false
523,false
525,false
527,false
522,false
517,false
520,false
520,false
515,false
515,false
523,false
527,false
522,false
520,false
523,false
531,false
529,false
532,false
525,false
526,false
523,false
518,false
513,false
518,false
520,false
519,false
525,false
535,false
536,false
527,false
532,false
531,false
532,false
528,false
529,false
536,false
533,false
532,false
525,false
528,false
526,false
523,false
516,false
518,false
513,false
512,false
503,false
505,false
503,false
504,false
501,false
502,false
508,false
513,false
508,false
506,false
513,false
519,false
524,false
525,false
521,false
523,false
525,false
521,false
517,false
518,false
518,false
517,false
513,false
520,false
513,false
520,false
516,false
512,false
511,false
513,false
514,false
516,false
508,false
516,false
519,false
514,false
513,false
516,false
516,false
519,false
516,false
518,false
513,false
513,false
513,false
513,false
512,false
508,false
511,false
509,false
502,false
500,false
499,false
502,false
501,false
500,false
504,false
505,false
506,false
502,false
507,false
505,false
501,false
494,false
498,false
499,false
493,false
492,false
499,false
498,false
502,false
500,false
504,false
509,false
508,false
512,false
507,false
511,false
519,false
517,false
516,false
515,false
517,false
516,false
523,false
515,false
505,false
510,false
535,false
555,false
534,false
526,false
523,false
519,false
518,false
516,false
514,false
511,false
511,false
511,false
516,false
514,false
511,false
523,false
548,false
522,false
523,false
524,false
516,false
506,false
509,false
504,false
497,false
489,false
494,false
490,false
488,false
484,false
486,false
483,false
480,false
482,false
482,false
478,false
480,false
483,false
484,false
484,false
486,false
488,false
486,false
487,false
490,false
490,false
490,false
490,false
490,false
489,false
486,false
481,false
483,false
480,false
482,false
485,false
486,false
488,false
488,false
488,false
490,false
488,false
481,false
489,false
487,false
490,false
485,false
491,false
493,false
488,false
486,false
478,false
482,false
485,false
486,false
486,false
488,false
490,false
494,false
491,false
492,false
498,false
500,false
499,false
496,false
500,false
499,false
497,false
494,false
497,false
495,false
495,false
496,false
494,false
495,false
495,false
494,false
494,false
496,false
495,false
491,false
497,false
495,false
497,false
495,false
501,false
498,false
500,false
501,false
501,false
500,false
502,false
504,false
505,false
499,false
499,false
501,false
498,false
495,false
500,false
499,false
491,false
491,false
490,false
490,false
485,false
484,false
484,false
483,false
476,false
480,false
483,false
480,false
478,false
481,false
485,false
483,false
480,false
480,false
483,false
479,false
476,false
478,false
482,false
479,false
474,false
480,false
480,false
475,false
475,false
477,false
478,false
473,false
475,false
481,false
482,false
475,false
478,false
480,false
479,false
478,false
477,false
480,false
476,false
474,false
473,false
479,false
479,false
473,false
475,false
476,false
479,false
476,false
473,false
477,false
477,false
476,false
469,false
475,false
473,false
475,false
467,false
474,false
475,false
472,false
466,false
476,false
477,false
477,false
469,false
477,false
481,false
484,false
476,false
476,false
488,false
483,false
484,false
480,false
488,false
487,false
486,false
484,false
490,false
491,false
489,false
485,false
486,false
491,false
487,false
485,false
484,false
488,false
485,false
482,false
482,false
486,false
485,false
487,false
484,false
487,false
486,false
483,false
483,false
485,false
479,false
479,false
483,false
486,false
488,false
496,false
497,false
496,false
494,false
484,false
490,false
488,false
489,false
481,false
488,false
493,false
488,false
476,false
475,false
490,false
512,false
513,false
503,false
501,false
493,false
495,false
490,false
491,false
490,false
494,false
500,false
498,false
496,false
495,false
501,false
483,false
488,false
485,false
482,false
477,false
476,false
478,false
471,false
473,false
471,false
473,false
465,false
471,false
471,false
470,false
474,false
470,false
475,false
485,false
477,false
479,false
481,false
486,false
476,false
468,false
476,false
479,false
473,false
468,false
475,false
475,false
474,false
473,false
482,false
477,false
474,false
481,false
481,false
475,false
484,false
489,false
491,false
491,false
486,false
493,false
494,false
495,false
491,false
493,false
493,false
499,false
496,false
491,false
493,false
492,false
493,false
490,false
490,false
490,false
495,false
494,false
486,false
484,false
491,false
485,false
479,false
484,false
496,false
489,false
485,false
488,false
490,false
486,false
486,false
485,false
482,false
481,false
480,false
478,false
480,false
477,false
473,false
485,false
490,false
485,false
484,false
487,false
482,false
478,false
472,false
471,false
471,false
468,false
461,false
465,false
464,false
458,false
456,false
456,false
451,false
453,false
458,false
459,false
453,false
456,false
463,false
464,false
461,false
467,false
475,false
473,false
472,false
479,false
480,false
483,false
478,false
483,false
492,false
482,false
484,false
484,false
491,false
483,false
479,false
480,false
482,false
478,false
477,false
480,false
487,false
479,false
481,false
478,false
483,false
475,false
477,false
480,false
477,false
475,false
478,false
475,false
471,false
475,false
477,false
470,false
473,false
478,false
480,false
470,false
483,false
485,false
486,false
482,false
481,false
486,false
484,false
481,false
483,false
483,false
478,false
474,false
478,false
476,false
477,false
471,false
474,false
474,false
472,false
471,false
468,false
471,false
465,false
461,false
467,false
466,false
464,false
461,false
467,false
465,false
463,false
458,false
464,false
461,false
458,false
459,false
462,false
459,false
452,false
455,false
452,false
450,false
449,false
454,false
454,false
452,false
451,false
456,false
463,false
453,false
462,false
463,false
460,false
460,false
466,false
470,false
462,false
461,false
468,false
470,false
464,false
470,false
479,false
474,false
464,false
468,false
469,false
472,false
467,false
463,false
472,false
469,false
461,false
466,false
472,false
472,false
465,false
471,false
472,false
475,false
470,false
472,false
476,false
475,false
470,false
473,false
476,false
473,false
468,false
473,false
475,false
469,false
465,false
475,false
469,false
468,false
467,false
469,false
469,false
463,false
465,false
465,false
467,false
460,false
465,false
465,false
456,false
462,false
462,false
459,false
453,false
457,false
460,false
454,false
453,false
457,false
459,false
453,false
456,false
460,false
462,false
457,false
453,false
463,false
463,false
456,false
454,false
460,false
457,false
450,false
455,false
455,false
456,false
453,false
451,false
453,false
450,false
454,false
446,false
450,false
450,false
446,false
442,false
445,false
443,false
438,false
437,false
437,false
434,false
430,false
428,false
435,false
431,false
423,false
422,false
426,false
435,false
442,false
439,false
440,false
437,false
436,false
434,false
433,false
435,false
425,false
429,false
430,false
426,false
424,false
427,false
426,false
420,false
426,false
422,false
424,false
418,false
422,false
418,false
418,false
415,false
417,false
416,false
414,false
412,false
414,false
417,false
407,false
412,false
411,false
414,false
406,false
408,false
410,false
410,false
406,false
407,false
410,false
408,false
404,false
404,false
410,false
407,false
405,false
404,false
412,false
409,false
410,false
407,false
406,false
411,false
410,false
408,false
407,false
412,false
412,false
406,false
407,false
410,false
408,false
409,false
410,false
412,false
408,false
410,false
405,false
413,false
410,false
407,false
409,false
412,false
405,false
410,false
412,false
413,false
412,false
407,false
409,false
413,false
413,false
405,false
408,false
408,false
409,false
401,false
409,false
405,false
405,false
399,false
405,false
401,false
404,false
399,false
399,false
399,false
401,false
399,false
394,false
399,false
400,false
396,false
393,false
397,false
396,false
391,false
390,false
394,false
393,false
388,false
390,false
394,false
390,false
386,false
386,false
391,false
391,false
386,false
388,false
386,false
391,false
384,false
388,false
391,false
389,false
387,false
390,false
392,false
384,false
388,false
389,false
389,false
384,false
387,false
387,false
388,false
385,false
385,false
384,false
386,false
383,false
386,false
384,false
384,false
381,false
383,false
383,false
384,false
380,false
380,false
382,false
386,false
386,false
382,false
383,false
380,false
386,false
381,false
380,false
381,false
385,false
382,false
382,false
378,false
384,false
381,false
380,false
379,false
380,false
383,false
376,false
380,false
381,false
381,false
376,false
377,false
380,false
379,false
376,false
375,false
380,false
376,false
375,false
375,false
379,false
379,false
374,false
376,false
381,false
380,false
380,false
376,false
377,false
377,false
380,false
378,false
376,false
375,false
381,false
378,false
377,false
379,false
381,false
378,false
376,false
379,false
380,false
385,false
384,false
379,false
379,false
383,false
382,false
379,false
377,false
381,false
381,false
378,false
376,false
375,false
381,false
376,false
374,false
375,false
378,false
375,false
373,false
374,false
374,false
376,false
371,false
373,false
370,false
375,false
377,false
381,false
379,false
377,false
375,false
374,false
380,false
380,false
375,false
375,false
377,false
379,false
376,false
373,false
374,false
377,false
377,false
372,false
374,false
377,false
376,false
370,false
328,false
422,false
376,false
374,false
371,false
373,false
376,false
369,false
371,false
374,false
371,false
371,false
371,false
373,false
371,false
370,false
373,false
370,false
368,false
371,false
371,false
368,false
370,false
369,false
369,false
369,false
365,false
366,false
365,false
369,false
368,false
366,false
363,false
369,false
369,false
364,false
369,false
369,false
367,false
366,false
369,false
370,false
373,false
367,false
366,false
374,false
371,false
367,false
366,false
374,false
370,false
368,false
372,false
372,false
370,false
368,false
373,false
370,false
369,false
368,false
372,false
373,false
366,false
368,false
367,false
371,false
367,false
366,false
368,false
367,false
367,false
364,false
372,false
366,false
366,false
368,false
368,false
366,false
365,false
371,false
367,false
367,false
369,false
369,false
368,false
365,false
373,false
367,false
370,false
368,false
374,false
372,false
367,false
371,false
373,false
377,false
375,false
372,false
373,false
378,false
376,false
373,false
376,false
375,false
376,false
374,false
377,false
378,false
372,false
375,false
377,false
377,false
370,false
374,false
375,false
375,false
370,false
373,false
375,false
370,false
370,false
371,false
374,false
371,false
368,false
369,false
372,false
369,false
370,false
368,false
374,false
370,false
370,false
369,false
375,false
369,false
369,false
372,false
374,false
372,false
371,false
374,false
376,false
372,false
371,false
375,false
378,false
375,false
375,false
377,false
378,false
373,false
376,false
376,false
377,false
373,false
374,false
377,false
375,false
373,false
375,false
376,false
373,false
374,false
374,false
378,false
373,false
373,false
376,false
376,false
372,false
374,false
377,false
374,false
376,false
373,false
379,false
379,false
375,false
376,false
379,false
378,false
375,false
380,false
379,false
376,false
378,false
381,false
381,false
376,false
381,false
381,false
379,false
376,false
380,false
380,false
378,false
378,false
376,false
379,false
379,false
376,false
377,false
378,false
380,false
373,false
378,false
379,false
378,false
375,false
377,false
380,false
374,false
378,false
378,false
380,false
374,false
379,false
380,false
381,false
376,false
377,false
378,false
386,false
389,false
384,false
387,false
385,false
384,false
386,false
386,false
383,false
384,false
383,false
385,false
380,false
382,false
383,false
384,false
378,false
382,false
383,false
384,false
377,false
381,false
383,false
384,false
375,false
380,false
380,false
377,false
376,false
376,false
381,false
376,false
376,false
373,false
378,false
380,false
379,false
374,false
377,false
377,false
382,false
374,false
377,false
381,false
379,false
376,false
377,false
378,false
376,false
376,false
377,false
378,false
370,false
377,false
378,false
375,false
373,false
377,false
375,false
369,false
376,false
377,false
373,false
373,false
374,false
377,false
374,false
373,false
376,false
378,false
376,false
373,false
377,false
377,false
374,false
375,false
376,false
377,false
372,false
375,false
376,false
376,false
372,false
377,false
377,false
376,false
374,false
379,false
376,false
374,false
378,false
378,false
374,false
378,false
378,false
375,false
378,false
378,false
380,false
376,false
379,false
380,false
377,false
379,false
379,false
382,false
378,false
381,false
384,false
386,false
381,false
383,false
387,false
388,false
382,false
386,false
392,false
390,false
387,false
389,false
392,false
390,false
388,false
390,false
392,false
391,false
395,false
389,false
393,false
397,false
392,false
398,false
392,false
396,false
398,false
395,false
395,false
395,false
404,false
393,false
398,false
396,false
399,false
399,false
396,false
404,false
397,false
406,false
398,false
399,false
403,false
402,false
399,false
398,false
399,false
406,false
396,false
403,false
405,false
401,false
401,false
405,false
402,false
401,false
399,false
403,false
402,false
401,false
401,false
397,false
399,false
399,false
403,false
399,false
401,false
397,false
402,false
406,false
406,false
407,false
402,false
409,false
411,false
409,false
405,false
407,false
410,false
413,false
406,false
405,false
405,false
412,false
408,false
408,false
406,false
403,false
406,false
413,false
420,false
414,false
414,false
412,false
415,false
412,false
413,false
414,false
414,false
414,false
409,false
414,false
418,false
419,false
418,false
413,false
418,false
423,false
418,false
415,false
415,false
419,false
416,false
409,false
412,false
414,false
413,false
407,false
411,false
413,false
412,false
407,false
416,false
417,false
415,false
413,false
417,false
422,false
422,false
418,false
423,false
424,false
428,false
418,false
427,false
425,false
420,false
423,false
432,false
425,false
423,false
429,false
423,false
426,false
424,false
422,false
412,false
418,false
421,false
422,false
414,false
416,false
422,false
421,false
413,false
421,false
423,false
422,false
415,false
422,false
424,false
418,false
420,false
424,false
428,false
418,false
430,false
429,false
431,false
423,false
434,false
433,false
433,false
428,false
435,false
436,false
435,false
434,false
430,false
427,false
438,false
454,false
459,false
464,false
467,false
463,false
454,false
452,false
454,false
446,false
450,false
440,false
447,false
445,false
446,false
438,false
442,false
444,false
444,false
438,false
441,false
443,false
443,false
444,false
441,false
441,false
446,false
449,false
445,false
441,false
446,false
454,false
467,false
471,false
477,false
475,false
476,false
472,false
472,false
464,false
465,false
462,false
467,false
462,false
462,false
453,false
458,false
464,false
461,false
455,false
446,false
449,false
448,false
452,false
448,false
443,false
444,false
454,false
454,false
443,false
448,false
451,false
455,false
459,false
461,false
448,false
456,false
457,false
460,false
456,false
451,false
452,false
455,false
454,false
449,false
443,false
450,false
447,false
449,false
452,false
453,false
447,false
448,false
449,false
448,false
447,false
434,false
442,false
440,false
436,false
427,false
432,false
427,false
422,false
423,false
422,false
423,false
421,false
417,false
420,false
420,false
424,false
424,false
418,false
423,false
422,false
417,false
419,false
418,false
421,false
414,false
420,false
423,false
424,false
427,false
429,false
434,false
438,false
438,false
435,false
444,false
446,false
441,false
446,false
448,false
445,false
449,false
451,false
451,false
454,false
459,false
458,false
456,false
452,false
458,false
462,false
461,false
452,false
465,false
457,false
453,false
460,false
461,false
466,false
464,false
448,false
462,false
463,false
463,false
445,false
455,false
459,false
450,false
450,false
459,false
452,false
450,false
443,false
449,false
450,false
454,false
451,false
448,false
459,false
445,false
459,false
447,false
460,false
457,false
461,false
451,false
455,false
460,false
471,false
471,false
472,false
459,false
462,false
467,false
463,false
457,false
462,false
462,false
453,false
457,false
461,false
459,false
452,false
455,false
461,false
459,false
448,false
448,false
452,false
452,false
449,false
449,false
441,false
444,false
448,false
444,false
452,false
445,false
453,false
446,false
442,false
448,false
448,false
439,false
444,false
445,false
440,false
440,false
438,false
434,false
439,false
439,false
441,false
432,false
437,false
438,false
432,false
433,false
436,false
433,false
430,false
436,false
434,false
430,false
435,false
437,false
435,false
432,false
438,false
435,false
435,false
436,false
441,false
439,false
435,false
437,false
444,false
435,false
438,false
438,false
438,false
432,false
437,false
435,false
437,false
430,false
432,false
435,false
427,false
427,false
426,false
430,false
439,false
444,false
437,false
435,false
435,false
433,false
434,false
432,false
427,false
426,false
428,false
426,false
424,false
420,false
425,false
422,false
419,false
420,false
419,false
422,false
415,false
416,false
419,false
414,false
411,false
413,false
410,false
408,false
407,false
409,false
406,false
404,false
404,false
404,false
402,false
398,false
404,false
399,false
399,false
398,false
399,false
398,false
394,false
394,false
398,false
392,false
395,false
395,false
394,false
387,false
395,false
390,false
391,false
